GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,season_id,season_type
Players,203463,Ben McLemore,Ben,1610612763,MEM,25.0,9,1,8,0.111,2.7,0.0,0.0,0.0,0.2,0.3,0.9,0.6,2.4,0.0,0.0,0.6,0.0,1.0,284,354,212,402,199,233,236,179,224,114,283,318,161,228,1,405,332,336,2017-18,Regular%20Season
Players,1627732,Ben Simmons,Ben,1610612755,PHI,21.0,45,26,19,0.578,3.3,0.3,0.1,0.1,1.0,1.4,1.2,0.8,2.0,0.0,0.0,0.5,0.8,4.1,8,6,402,132,127,50,159,101,38,417,390,414,253,182,1,363,28,49,2017-18,Regular%20Season
Players,202687,Bismack Biyombo,Bismack,1610612753,ORL,25.0,11,3,8,0.273,3.7,0.0,0.6,0.0,0.7,1.5,1.6,0.5,2.9,0.3,0.0,0.6,0.5,4.2,264,305,212,377,70,233,5,179,80,424,430,270,101,24,1,421,64,44,2017-18,Regular%20Season
Players,201933,Blake Griffin,Blake,1610612765,DET,29.0,25,12,13,0.48,3.8,0.4,0.2,0.0,0.8,0.9,1.0,0.2,2.3,0.1,0.2,0.5,0.5,4.7,143,133,305,247,59,32,104,179,62,289,312,147,185,79,402,367,80,29,2017-18,Regular%20Season
Players,1626246,Boban Marjanovic,Boban,1610612746,LAC,29.0,3,2,1,0.667,0.9,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,1.3,360,329,27,57,396,11,236,179,87,1,1,1,381,228,1,1,127,283,2017-18,Regular%20Season
Players,1626171,Bobby Portis,Bobby,1610612741,CHI,23.0,23,13,10,0.565,2.1,0.1,0.1,0.0,0.5,0.9,0.6,0.8,2.3,0.0,0.1,0.2,0.1,1.8,165,122,254,143,286,197,200,179,118,270,187,396,191,228,349,160,304,219,2017-18,Regular%20Season
Players,203992,Bogdan Bogdanovic,Bogdan,1610612758,SAC,25.0,32,16,16,0.5,3.2,0.1,0.0,0.2,0.2,0.6,1.0,0.2,1.9,0.0,0.1,0.4,0.4,2.4,76,84,360,198,137,192,236,83,239,184,341,142,254,228,381,343,93,163,2017-18,Regular%20Season
Players,202711,Bojan Bogdanovic,Bojan,1610612754,IND,29.0,41,25,16,0.61,2.9,0.2,0.1,0.1,0.2,0.8,1.0,0.3,1.8,0.0,0.0,0.3,0.3,1.9,17,9,360,102,177,112,191,90,221,240,310,203,275,228,248,228,173,214,2017-18,Regular%20Season
Players,203078,Bradley Beal,Bradley,1610612764,WAS,25.0,44,21,23,0.477,4.1,0.4,0.2,0.2,1.2,1.1,1.2,0.9,3.2,0.0,0.2,0.4,0.9,4.4,12,33,436,250,34,29,137,80,23,346,386,428,59,180,412,340,23,39,2017-18,Regular%20Season
Players,201148,Brandan Wright,Brandan,1610612745,HOU,30.0,6,1,5,0.167,1.9,0.0,0.0,0.0,0.0,0.7,1.0,0.3,0.7,0.2,0.2,0.5,0.0,1.6,317,354,162,396,318,233,236,179,300,203,312,195,381,44,404,374,332,249,2017-18,Regular%20Season
Players,1627742,Brandon Ingram,Brandon,1610612747,LAL,20.0,27,13,14,0.481,4.2,0.2,0.1,0.2,0.7,1.4,1.1,0.9,4.4,0.1,0.1,0.4,0.8,3.5,122,122,319,244,23,119,148,47,87,414,377,419,8,128,365,347,27,71,2017-18,Regular%20Season
Players,203464,Brandon Paul,Brandon,1610612759,SAS,27.0,5,3,2,0.6,1.5,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.2,0.0,0.4,0.2,0.8,335,305,75,104,357,233,236,179,300,132,1,226,398,33,1,307,204,348,2017-18,Regular%20Season
Players,1627362,Briante Weber,Briante,1610612763,MEM,25.0,2,0,2,0.0,0.6,0.0,0.0,0.0,0.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,380,404,75,404,410,233,236,179,300,310,449,1,354,228,1,1,332,448,2017-18,Regular%20Season
Players,1627744,Brice Johnson,Brice,1610612763,MEM,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,404,27,404,440,233,236,179,300,1,1,1,404,228,1,1,332,403,2017-18,Regular%20Season
Players,201572,Brook Lopez,Brook,1610612747,LAL,30.0,22,11,11,0.5,2.2,0.1,0.1,0.0,0.1,0.8,0.5,0.5,2.0,0.1,0.0,0.4,0.2,2.0,173,152,270,198,271,193,157,179,287,252,172,314,215,66,1,284,193,201,2017-18,Regular%20Season
Players,203998,Bruno Caboclo,Bruno,1610612758,SAC,22.0,1,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,404,27,404,428,233,236,179,300,1,1,1,404,228,1,1,332,403,2017-18,Regular%20Season
Players,1627854,Bryn Forbes,Bryn,1610612759,SAS,24.0,20,13,7,0.65,2.1,0.0,0.0,0.0,0.1,0.6,0.2,0.3,1.6,0.0,0.1,0.3,0.0,0.9,194,122,197,74,277,233,236,179,281,185,89,188,298,228,300,231,332,337,2017-18,Regular%20Season
Players,1627741,Buddy Hield,Buddy,1610612758,SAC,25.0,32,15,17,0.469,2.9,0.5,0.3,0.1,0.3,0.7,1.0,0.2,1.9,0.0,0.1,0.5,0.3,2.7,76,95,373,255,176,22,61,103,187,215,341,142,262,228,320,397,167,134,2017-18,Regular%20Season
Players,203710,C.J. Williams,C.J.,1610612746,LAC,28.0,11,8,3,0.727,1.3,0.0,0.5,0.0,0.4,0.5,0.2,0.2,0.9,0.1,0.0,0.1,0.2,1.3,264,216,114,39,366,233,22,179,166,168,94,138,370,111,1,84,228,285,2017-18,Regular%20Season
Players,203468,CJ McCollum,CJ,1610612757,POR,26.0,45,25,20,0.556,3.9,0.2,0.2,0.1,0.9,0.9,1.2,0.6,3.3,0.0,0.2,0.4,0.5,3.9,8,9,415,151,49,126,139,101,51,295,390,328,48,182,423,307,65,56,2017-18,Regular%20Season
Players,101139,CJ Miles,CJ,1610612761,TOR,31.0,27,13,14,0.481,1.1,0.1,0.1,0.0,0.2,0.2,0.2,0.1,0.7,0.0,0.0,0.1,0.1,0.8,122,122,319,244,381,154,148,179,224,90,98,130,381,228,1,111,316,349,2017-18,Regular%20Season
Players,1628403,Caleb Swanigan,Caleb,1610612757,POR,21.0,2,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,380,354,27,198,414,233,236,179,300,1,1,1,354,228,1,1,332,368,2017-18,Regular%20Season
Players,1626166,Cameron Payne,Cameron,1610612741,CHI,23.0,2,1,1,0.5,4.7,1.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,0.5,0.0,0.0,2.9,380,354,27,198,10,4,236,4,39,310,439,444,12,228,448,1,332,116,2017-18,Regular%20Season
Players,1627747,Caris LeVert,Caris,1610612751,BKN,23.0,34,13,21,0.382,2.7,0.2,0.0,0.1,0.6,1.1,0.9,0.4,2.8,0.1,0.1,0.4,0.3,2.2,61,122,426,314,198,101,232,109,106,363,280,258,121,158,353,323,156,179,2017-18,Regular%20Season
Players,2546,Carmelo Anthony,Carmelo,1610612760,OKC,34.0,44,24,20,0.545,3.9,0.1,0.3,0.0,0.3,0.8,1.1,0.5,3.6,0.1,0.1,0.4,0.2,2.8,12,12,415,165,44,193,68,173,185,246,351,270,35,143,372,284,228,125,2017-18,Regular%20Season
Players,1626224,Cedi Osman,Cedi,1610612739,CLE,23.0,9,7,2,0.778,1.3,0.3,0.1,0.2,0.2,0.7,0.3,0.0,1.3,0.0,0.0,0.2,0.2,1.4,284,233,75,34,370,50,174,47,224,203,125,1,328,228,1,164,195,278,2017-18,Regular%20Season
Players,202718,Chandler Parsons,Chandler,1610612763,MEM,29.0,8,3,5,0.375,1.9,0.0,0.0,0.0,0.5,0.3,0.0,0.3,1.5,0.0,0.0,0.1,0.0,1.1,294,305,162,316,316,233,236,179,124,95,1,163,314,228,1,93,332,317,2017-18,Regular%20Season
Players,101112,Channing Frye,Channing,1610612747,LAL,35.0,7,6,1,0.857,2.4,0.0,0.3,0.0,0.6,0.3,0.9,0.4,2.0,0.1,0.0,0.4,0.1,1.9,307,250,27,27,246,233,72,179,109,104,276,249,215,56,1,334,254,213,2017-18,Regular%20Season
Players,1627767,Cheick Diallo,Cheick,1610612740,NOP,21.0,3,2,1,0.667,1.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.9,360,329,27,57,324,233,236,179,87,1,1,1,381,228,1,1,332,216,2017-18,Regular%20Season
Players,1626191,Chris McCullough,Chris,1610612764,WAS,23.0,1,0,1,0.0,2.8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,407,404,27,404,196,233,236,179,300,1,439,444,3,228,1,437,332,403,2017-18,Regular%20Season
Players,101108,Chris Paul,Chris,1610612745,HOU,33.0,21,17,4,0.81,2.6,0.3,0.1,0.0,0.8,0.5,0.6,0.2,2.1,0.0,0.0,0.4,0.9,4.5,182,70,141,31,211,66,193,179,74,162,177,145,212,228,293,296,18,34,2017-18,Regular%20Season
Players,203991,Clint Capela,Clint,1610612745,HOU,24.0,26,20,6,0.769,2.5,0.1,0.3,0.1,0.6,0.4,0.5,0.2,2.0,0.0,0.0,0.3,0.4,2.2,136,41,183,35,229,174,63,144,100,127,158,160,215,195,277,276,110,183,2017-18,Regular%20Season
Players,203469,Cody Zeller,Cody,1610612766,CHA,25.0,5,2,3,0.4,2.0,0.0,0.4,0.0,0.4,0.0,0.6,0.0,1.2,0.2,0.0,0.4,0.2,2.1,335,329,114,299,311,233,32,179,146,1,184,1,344,33,1,307,204,188,2017-18,Regular%20Season
Players,201147,Corey Brewer,Corey,1610612760,OKC,32.0,18,11,7,0.611,2.7,0.1,0.1,0.1,0.1,0.7,0.7,0.6,2.7,0.0,0.1,0.3,0.2,1.6,214,152,197,101,197,177,228,114,276,221,229,318,131,228,313,210,195,255,2017-18,Regular%20Season
Players,202709,Cory Joseph,Cory,1610612754,IND,26.0,34,22,12,0.647,2.4,0.2,0.1,0.1,0.2,0.6,0.8,0.6,1.8,0.1,0.0,0.2,0.4,1.7,61,25,290,77,247,127,225,158,244,197,237,333,269,158,1,153,120,240,2017-18,Regular%20Season
Players,201584,Courtney Lee,Courtney,1610612752,NYK,32.0,29,11,18,0.379,3.9,0.3,0.1,0.1,0.3,1.0,1.9,0.6,3.0,0.0,0.1,0.4,0.2,2.1,106,152,386,315,45,47,156,123,200,310,437,332,82,228,328,352,185,191,2017-18,Regular%20Season
Players,1626245,Cristiano Felicio,Cristiano,1610612741,CHI,25.0,7,4,3,0.571,2.1,0.0,0.3,0.0,0.6,0.0,1.0,0.3,1.7,0.0,0.0,0.1,0.3,2.3,307,288,114,134,289,233,72,179,109,1,312,178,286,228,1,101,162,170,2017-18,Regular%20Season
Players,1626156,D'Angelo Russell,D'Angelo,1610612751,BKN,22.0,23,8,15,0.348,3.0,0.1,0.3,0.0,0.5,1.2,1.0,0.2,2.6,0.0,0.1,0.3,0.5,3.0,165,216,345,341,165,163,77,179,118,369,343,133,141,228,349,201,82,107,2017-18,Regular%20Season
Players,201571,D.J. Augustin,D.J.,1610612753,ORL,30.0,27,9,18,0.333,1.8,0.1,0.1,0.0,0.1,0.5,0.6,0.5,1.9,0.0,0.0,0.3,0.3,1.5,122,182,386,342,330,177,174,179,259,159,194,306,265,228,1,198,154,265,2017-18,Regular%20Season
Players,1626177,Dakari Johnson,Dakari,1610612760,OKC,22.0,1,1,0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,407,354,1,1,329,233,236,179,300,1,1,1,215,228,1,1,332,403,2017-18,Regular%20Season
Players,1627745,Damian Jones,Damian,1610612744,GSW,23.0,1,1,0,1.0,2.9,2.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,407,354,1,1,175,1,236,2,1,1,445,1,404,228,1,1,332,10,2017-18,Regular%20Season
Players,203081,Damian Lillard,Damian,1610612757,POR,27.0,39,21,18,0.538,3.9,0.4,0.4,0.1,1.2,1.0,1.2,0.5,3.3,0.0,0.3,0.3,0.8,5.0,34,33,386,171,51,38,31,125,22,335,385,276,53,224,434,240,29,26,2017-18,Regular%20Season
Players,1627814,Damion Lee,Damion,1610612737,ATL,25.0,8,4,4,0.5,2.6,0.3,0.0,0.3,0.3,0.4,0.6,0.6,1.8,0.0,0.3,0.4,0.1,1.6,294,288,141,198,210,81,236,38,211,123,191,340,281,228,431,291,273,249,2017-18,Regular%20Season
Players,1628422,Damyean Dotson,Damyean,1610612752,NYK,24.0,3,0,3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,404,114,404,418,233,236,179,300,310,1,1,404,228,1,1,332,403,2017-18,Regular%20Season
Players,1628464,Daniel Theis,Daniel,1610612738,BOS,26.0,10,5,5,0.5,2.1,0.0,0.0,0.0,0.0,0.8,0.4,0.2,1.4,0.1,0.0,0.2,0.1,1.0,277,268,162,198,280,233,236,179,300,247,139,147,326,93,1,143,292,335,2017-18,Regular%20Season
Players,201568,Danilo Gallinari,Danilo,1610612746,LAC,29.0,8,4,4,0.5,2.6,0.0,0.0,0.3,0.0,0.5,0.1,0.6,2.0,0.0,0.0,0.1,0.4,1.6,294,288,141,198,207,233,236,38,300,148,88,340,215,228,1,93,114,249,2017-18,Regular%20Season
Players,201980,Danny Green,Danny,1610612759,SAS,31.0,26,14,12,0.538,2.9,0.2,0.0,0.0,0.2,1.3,0.8,1.0,1.9,0.2,0.0,0.3,0.1,2.4,136,108,290,171,189,88,236,179,223,408,274,429,256,30,1,276,282,162,2017-18,Regular%20Season
Players,201967,Dante Cunningham,Dante,1610612751,BKN,31.0,20,10,10,0.5,1.5,0.0,0.1,0.0,0.1,0.7,0.8,0.5,1.7,0.1,0.1,0.3,0.0,0.4,194,167,254,198,349,233,188,179,281,199,254,268,288,173,300,179,332,382,2017-18,Regular%20Season
Players,203957,Dante Exum,Dante,1610612762,UTA,22.0,2,1,1,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,380,354,27,198,417,233,236,179,39,1,1,1,404,228,1,1,332,327,2017-18,Regular%20Season
Players,1627863,Danuel House Jr.,Danuel,1610612756,PHX,25.0,4,2,2,0.5,1.6,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.6,348,329,75,198,343,233,236,179,300,95,1,288,393,228,1,1,178,374,2017-18,Regular%20Season
Players,203967,Dario Saric,Dario,1610612755,PHI,24.0,36,21,15,0.583,3.1,0.1,0.3,0.0,0.4,1.4,1.1,0.9,1.8,0.0,0.1,0.2,0.3,3.0,50,33,345,126,147,200,81,179,157,415,364,424,279,217,313,117,152,110,2017-18,Regular%20Season
Players,203121,Darius Miller,Darius,1610612740,NOP,28.0,32,18,14,0.563,3.3,0.2,0.0,0.0,0.1,0.8,1.1,0.7,2.4,0.0,0.0,0.4,0.1,1.6,76,60,319,146,128,118,236,179,264,241,346,359,176,228,1,291,297,247,2017-18,Regular%20Season
Players,201954,Darren Collison,Darren,1610612754,IND,30.0,29,17,12,0.586,2.9,0.3,0.2,0.2,0.3,1.0,0.8,0.7,2.3,0.0,0.0,0.1,0.3,2.9,106,70,290,123,168,60,129,59,200,340,253,357,190,205,270,100,168,115,2017-18,Regular%20Season
Players,1628021,David Nwaba,David,1610612741,CHI,25.0,24,17,7,0.708,2.9,0.1,0.0,0.3,0.7,0.9,0.9,0.4,2.9,0.1,0.0,0.6,0.3,2.3,151,70,197,47,187,200,236,38,87,286,294,215,99,71,1,415,178,171,2017-18,Regular%20Season
Players,2561,David West,David,1610612744,GSW,37.0,10,8,2,0.8,1.2,0.0,0.0,0.0,0.0,0.4,0.2,0.4,1.0,0.1,0.0,0.2,0.0,0.9,277,216,75,32,375,233,236,179,300,132,99,226,354,93,1,143,332,345,2017-18,Regular%20Season
Players,202722,Davis Bertans,Davis,1610612759,SAS,25.0,18,9,9,0.5,2.1,0.3,0.0,0.3,0.0,0.7,0.3,0.4,1.9,0.1,0.0,0.3,0.2,1.5,214,182,236,198,284,50,236,21,300,203,125,261,258,166,1,210,234,264,2017-18,Regular%20Season
Players,1628432,Davon Reed,Davon,1610612756,PHX,23.0,2,0,2,0.0,1.7,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,380,404,75,404,338,233,236,179,300,429,1,1,404,228,1,1,332,223,2017-18,Regular%20Season
Players,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,20.0,31,16,15,0.516,3.3,0.4,0.1,0.2,1.1,0.9,1.2,0.3,2.2,0.1,0.2,0.2,0.6,3.0,87,84,345,188,126,37,219,45,31,296,380,168,202,148,427,116,51,108,2017-18,Regular%20Season
Players,201599,DeAndre Jordan,DeAndre,1610612746,LAC,29.0,36,18,18,0.5,2.9,0.1,0.3,0.0,0.4,0.6,0.8,0.5,2.3,0.1,0.1,0.3,0.5,2.8,50,60,386,198,186,200,64,179,157,191,245,278,189,65,365,179,66,118,2017-18,Regular%20Season
Players,202732,DeAndre Liggins,DeAndre,1610612740,NOP,30.0,10,7,3,0.7,1.6,0.0,0.2,0.0,0.0,0.3,0.2,0.1,1.4,0.1,0.0,0.1,0.2,1.3,277,233,114,50,341,233,104,179,300,110,99,121,326,93,1,89,204,284,2017-18,Regular%20Season
Players,1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,23.0,9,5,4,0.556,1.3,0.0,0.0,0.0,0.0,0.8,0.7,0.2,1.6,0.0,0.0,0.6,0.1,0.5,284,268,141,151,368,233,236,179,300,234,205,155,308,228,1,405,283,379,2017-18,Regular%20Season
Players,201942,DeMar DeRozan,DeMar,1610612761,TOR,28.0,41,23,18,0.561,3.9,0.6,0.3,0.1,1.5,1.1,0.8,0.6,2.8,0.0,0.1,0.2,1.2,5.8,17,20,386,149,52,13,43,90,12,360,236,338,117,226,379,161,5,14,2017-18,Regular%20Season
Players,202326,DeMarcus Cousins,DeMarcus,1610612740,NOP,27.0,28,16,12,0.571,4.7,0.5,0.8,0.0,1.6,1.4,1.1,0.8,3.5,0.3,0.2,0.4,0.9,6.7,113,84,290,134,11,22,2,179,9,418,362,387,37,27,411,302,15,7,2017-18,Regular%20Season
Players,201960,DeMarre Carroll,DeMarre,1610612751,BKN,31.0,46,17,29,0.37,3.6,0.2,0.3,0.0,0.4,1.4,1.0,0.5,3.4,0.0,0.1,0.5,0.3,3.1,5,70,447,327,84,131,65,174,156,420,312,274,42,184,349,358,124,90,2017-18,Regular%20Season
Players,1627749,Dejounte Murray,Dejounte,1610612759,SAS,21.0,24,11,13,0.458,2.1,0.1,0.1,0.3,0.3,0.8,0.5,0.4,1.6,0.0,0.1,0.4,0.3,2.1,151,152,305,262,293,200,201,38,171,258,150,243,303,187,345,325,160,197,2017-18,Regular%20Season
Players,1626153,Delon Wright,Delon,1610612761,TOR,26.0,20,10,10,0.5,3.0,0.3,0.2,0.0,0.2,1.1,0.7,0.7,3.0,0.1,0.0,0.2,0.4,1.8,194,167,254,198,164,81,143,179,233,342,199,373,84,173,1,143,106,235,2017-18,Regular%20Season
Players,203471,Dennis Schroder,Dennis,1610612737,ATL,24.0,31,13,18,0.419,3.5,0.7,0.1,0.4,1.3,1.0,1.2,0.6,3.2,0.0,0.3,0.4,1.0,5.0,87,122,386,293,99,10,162,19,20,338,380,353,60,228,439,329,14,25,2017-18,Regular%20Season
Players,1628372,Dennis Smith Jr.,Dennis,1610612742,DAL,20.0,36,11,25,0.306,3.0,0.4,0.1,0.3,0.8,0.9,1.1,0.5,3.2,0.0,0.2,0.3,0.5,2.9,50,152,442,367,160,36,201,32,71,286,374,278,70,217,416,237,83,113,2017-18,Regular%20Season
Players,1627756,Denzel Valentine,Denzel,1610612741,CHI,24.0,28,11,17,0.393,3.2,0.1,0.0,0.0,0.5,1.3,1.1,0.9,3.1,0.0,0.0,0.5,0.0,2.1,113,152,373,307,145,214,236,179,124,398,352,427,80,200,1,374,331,189,2017-18,Regular%20Season
Players,202324,Derrick Favors,Derrick,1610612762,UTA,26.0,17,9,8,0.529,2.4,0.2,0.1,0.0,0.7,0.9,1.2,0.4,2.2,0.4,0.0,0.3,0.4,3.4,224,182,212,177,236,127,171,179,83,298,384,206,198,12,1,229,120,74,2017-18,Regular%20Season
Players,1627884,Derrick Jones Jr.,Derrick,1610612748,MIA,21.0,2,0,2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.5,0.0,0.0,0.0,2.1,380,404,75,404,241,233,236,179,300,1,312,1,84,5,1,1,332,191,2017-18,Regular%20Season
Players,201565,Derrick Rose,Derrick,1610612750,MIN,29.0,3,1,2,0.333,2.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.3,0.0,0.0,0.0,0.3,0.7,360,354,75,342,285,233,236,179,300,310,312,430,328,228,1,1,127,362,2017-18,Regular%20Season
Players,1628476,Derrick Walton Jr.,Derrick,1610612748,MIA,23.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,407,404,27,404,443,233,236,179,300,1,1,1,404,228,1,437,332,403,2017-18,Regular%20Season
Players,1628401,Derrick White,Derrick,1610612759,SAS,23.0,2,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,380,404,75,404,301,233,236,179,300,1,312,1,404,228,1,1,332,368,2017-18,Regular%20Season
Players,1626164,Devin Booker,Devin,1610612756,PHX,21.0,25,12,13,0.48,2.9,0.4,0.1,0.0,0.5,1.3,0.8,0.7,2.6,0.0,0.1,0.6,0.5,3.6,143,133,305,247,188,32,208,179,129,392,272,383,149,190,376,410,80,66,2017-18,Regular%20Season
Players,2734,Devin Harris,Devin,1610612743,DEN,35.0,17,6,11,0.353,1.7,0.2,0.2,0.1,0.1,0.7,0.8,0.4,1.1,0.0,0.0,0.4,0.1,1.4,224,250,270,338,336,127,125,109,269,218,266,240,352,228,1,323,281,279,2017-18,Regular%20Season
Players,203473,Dewayne Dedmon,Dewayne,1610612737,ATL,28.0,29,12,17,0.414,2.3,0.1,0.4,0.1,0.6,0.6,0.7,0.6,2.2,0.0,0.0,0.3,0.2,2.8,106,133,373,297,258,159,30,150,113,170,202,317,200,205,1,208,185,126,2017-18,Regular%20Season
Players,1627738,Deyonta Davis,Deyonta,1610612763,MEM,21.0,8,0,8,0.0,1.4,0.0,0.0,0.0,0.0,0.3,1.1,0.4,1.5,0.1,0.0,0.1,0.1,1.0,294,404,212,404,364,233,236,179,300,95,369,215,314,71,1,93,273,325,2017-18,Regular%20Season
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,22.0,30,9,21,0.3,3.7,0.5,0.1,0.3,0.3,0.5,0.8,0.5,2.5,0.0,0.0,0.5,0.3,2.0,99,182,426,368,81,22,216,27,204,143,268,310,152,207,265,374,127,200,2017-18,Regular%20Season
Players,203079,Dion Waiters,Dion,1610612748,MIA,26.0,14,8,6,0.571,3.4,0.4,0.4,0.4,1.4,1.1,1.6,0.0,2.6,0.0,0.1,0.2,0.4,4.5,245,216,183,134,112,26,39,18,13,359,427,1,144,228,391,157,96,36,2017-18,Regular%20Season
Players,1717,Dirk Nowitzki,Dirk,1610612742,DAL,40.0,32,6,26,0.188,1.3,0.0,0.1,0.0,0.1,0.3,0.3,0.4,1.6,0.2,0.0,0.2,0.1,1.2,76,250,444,395,369,233,165,179,264,103,109,235,307,51,1,114,297,292,2017-18,Regular%20Season
Players,1627734,Domantas Sabonis,Domantas,1610612754,IND,22.0,20,12,8,0.6,2.4,0.2,0.3,0.0,0.6,1.0,0.5,0.4,1.9,0.1,0.2,0.5,0.1,2.3,194,133,212,104,250,105,66,179,102,299,158,226,257,93,398,353,292,168,2017-18,Regular%20Season
Players,1628378,Donovan Mitchell,Donovan,1610612762,UTA,21.0,27,15,12,0.556,3.8,0.7,0.3,0.7,1.7,1.5,1.7,0.7,3.4,0.1,0.4,0.5,0.6,4.9,122,95,290,151,62,11,79,6,7,436,435,376,40,128,447,368,47,27,2017-18,Regular%20Season
Players,1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,25.0,5,0,5,0.0,4.3,0.0,0.0,0.0,0.0,1.2,0.8,0.0,4.8,0.0,0.2,0.0,0.2,2.2,335,404,162,404,22,233,236,179,300,373,254,1,6,228,417,1,204,177,2017-18,Regular%20Season
Players,203926,Doug McDermott,Doug,1610612742,DAL,26.0,25,7,18,0.28,2.2,0.2,0.2,0.0,0.2,0.4,1.0,0.1,1.5,0.0,0.0,0.2,0.1,1.0,143,233,386,375,270,143,104,179,253,132,305,117,313,190,1,174,311,320,2017-18,Regular%20Season
Players,1627733,Dragan Bender,Dragan,1610612756,PHX,20.0,22,8,14,0.364,2.1,0.1,0.0,0.0,0.1,0.9,0.7,0.6,1.8,0.0,0.0,0.1,0.0,0.9,173,216,319,330,288,161,236,179,287,267,218,350,270,228,289,84,332,346,2017-18,Regular%20Season
Players,203110,Draymond Green,Draymond,1610612744,GSW,28.0,24,15,9,0.625,3.5,0.0,0.1,0.1,0.5,1.4,0.9,0.7,2.8,0.3,0.0,0.5,0.4,4.7,151,95,236,90,89,230,201,142,124,415,294,379,110,15,282,360,114,30,2017-18,Regular%20Season
Players,1628407,Dwayne Bacon,Dwayne,1610612766,CHA,22.0,8,5,3,0.625,2.7,0.3,0.0,0.3,0.3,0.6,0.3,0.3,2.3,0.0,0.0,0.3,0.0,0.3,294,268,114,90,206,81,236,38,211,193,109,163,194,228,1,179,332,393,2017-18,Regular%20Season
Players,202779,Dwight Buycks,Dwight,1610612765,DET,29.0,1,0,1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,407,404,27,404,382,233,236,179,300,1,1,1,404,228,1,437,332,296,2017-18,Regular%20Season
Players,2730,Dwight Howard,Dwight,1610612766,CHA,32.0,37,16,21,0.432,3.7,0.2,0.3,0.1,0.9,1.1,0.5,0.5,3.1,0.3,0.1,0.4,0.8,4.2,44,84,426,284,77,87,53,167,49,358,165,275,75,25,389,295,32,45,2017-18,Regular%20Season
Players,203939,Dwight Powell,Dwight,1610612742,DAL,26.0,32,5,27,0.156,2.0,0.0,0.2,0.0,0.2,1.0,0.9,0.4,2.4,0.1,0.0,0.5,0.2,1.4,76,268,445,399,305,233,138,179,239,307,291,215,176,153,1,397,223,280,2017-18,Regular%20Season
